category,is_page_list,url
entretien_des_vitres,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/entretien-des-vitres/cat_id_4133.cat
entretien_du_cuir,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/entretien-du-cuir/cat_id_206.cat
entretien_du_sol,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/entretien-du-sol/cat_id_3924.cat
entretien_du_textile,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/entretien-du-textile/cat_id_2766.cat
entretien_exterieur,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/entretien-exterieur/cat_id_3925.cat
entretien_professionnel_nettoyage_fin_de_chantier,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-professionnel-nettoyage-fin-de-chantier/cat_id_3099.cat
absorbeur_d_humidite,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/absorbeur-d-humidite/cat_id_581.cat
produits_d_entretien_et_de_nettoyage,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/cat_id_5997.cat
store_enrouleur,False,https://www.castorama.fr/decoration-interieure/store/store-enrouleur/cat_id_1092.cat
store_venitien,False,https://www.castorama.fr/decoration-interieure/store/store-venitien/cat_id_1107.cat
store_bateau,False,https://www.castorama.fr/decoration-interieure/store/store-bateau/cat_id_1100.cat
panneau_japonais,False,https://www.castorama.fr/decoration-interieure/store/panneau-japonais/cat_id_1106.cat
store_californien,False,https://www.castorama.fr/decoration-interieure/store/store-californien/cat_id_1087.cat
accessoire_de_store,False,https://www.castorama.fr/decoration-interieure/store/accessoire-de-store/cat_id_1099.cat
pistolet_peinture,False,https://www.castorama.fr/outillage/pistolet-a-peinture-decolleuse-et-decapeur/pistolet-a-peinture-electrique-et-machine-a-peindre/cat_id_1635.cat
etancheite_de_la_toiture,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/etancheite-de-la-toiture/cat_id_4069.cat
etancheite_du_sol,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/etancheite-du-sol/cat_id_4072.cat
etancheite_des_fondations,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/etancheite-des-fondations/cat_id_4070.cat
etancheite_du_mur_interieur,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/etancheite-du-mur-interieur/cat_id_4071.cat
etancheite_de_la_facade,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/revetement-de-la-facade/etancheite-de-la-facade/cat_id_4068.cat
membrane_d_etancheite_epdm,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/membrane-detancheite-epdm/cat_id_0001217.cat
anti_mousse,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/anti-mousse/cat_id_2588.cat
mousse_expansive,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/mousse-expansive/cat_id_598.cat
tapis_salon,False,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-salon/cat_id_0001387.cat
tapis_chambre,False,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre/cat_id_0001388.cat
tapis_cuisine,False,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat
tapis_couloir,False,https://www.castorama.fr/tapis-couloir/cat_id_0003076.cat
tapis_chambre_enfant,False,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre-enfant/cat_id_0001390.cat
tapis_d’entree_et_paillassons,False,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/paillasson/cat_id_3141.cat
tapis_d’exterieur,False,https://www.castorama.fr/tapis-exterieur/cat_id_0003077.cat
voir_tous_les_tapis,False,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/cat_id_1860.cat
tapis_uni,False,https://www.castorama.fr/tapis-uni/cat_id_0003078.cat
tapis_shaggy,False,https://www.castorama.fr/tapis-shaggy/cat_id_0003084.cat
tapis_jute_et_naturel,False,https://www.castorama.fr/tapis-jute-et-naturel/cat_id_0003081.cat
tapis_persan_et_berbere,False,https://www.castorama.fr/tapis-persan-et-berbere/cat_id_0003082.cat
tapis_geometrique,False,https://www.castorama.fr/tapis-geometrique/cat_id_0003079.cat
tapis_vinyle,False,https://www.castorama.fr/tapis-vinyle/cat_id_0003083.cat
tapis_palmes,False,https://www.castorama.fr/tapis-palmes/cat_id_0003080.cat
les_meubles_et_boites_de_rangement_mixxit,False,https://www.castorama.fr/rangement-dressing/nos-collections-rangement-dressing/les-meubles-et-boites-de-rangement-mixxit/cat_id_5100.cat
les_tablettes_et_les_equerres_decoratives,False,https://www.castorama.fr/rangement-dressing/nos-collections-rangement-dressing/les-tablettes-et-les-equerres-decoratives/cat_id_5094.cat
les_portes_de_placard_arius,False,https://www.castorama.fr/porte-placard-arius
concept_rand_:_une_solution_de_rangement_modulable_pour_tous_les_usages,False,https://www.castorama.fr/concept-rand
rigga_le_rangement_mural_modulable,False,https://www.castorama.fr/rigga-le-rangement-mural-modulable
cuve_de_recuperation_d_eau_de_pluie_enterree,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/cuve-a-eau-enterree/cat_id_2774.cat
programmateur_d_arrosage_et_minuterie,False,https://www.castorama.fr/jardin-et-terrasse/arrosage-pompe-et-recuperateur-d-eau/programmateur-d-arrosage-et-minuterie/cat_id_80.cat
gouttiere_et_descente,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/gouttiere-et-accessoire/cat_id_610.cat
caniveau_siphon_et_regard,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/caniveau-regard-grille-d-evacuation-et-siphon/cat_id_625.cat
pompe_a_eau_et_surpresseur,False,https://www.castorama.fr/jardin-et-terrasse/arrosage-pompe-et-recuperateur-d-eau/pompe-a-eau-et-surpresseur/cat_id_63.cat
fosse_septique_et_accessoire,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/evacuation-des-eaux-et-assainissement/fosse-septique-et-accessoire/cat_id_600.cat
barriere_anti_inondation,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/barriere-anti-inondation/cat_id_4162.cat
gaine_et_drain,False,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiaux/evacuation-des-eaux-et-assainissement/gaine-et-drain/cat_id_601.cat
rangement_buanderie,False,https://www.castorama.fr/rangement-buanderie/cat_id_0002859.cat
plan_de_travail_buanderie,False,https://www.castorama.fr/plan-de-travail-buanderie/cat_id_0002867.cat
evier_et_robinet_de_buanderie,False,https://www.castorama.fr/evier-et-robinet-de-buanderie/cat_id_0002864.cat
lave_linge_et_seche_linge,False,https://www.castorama.fr/cuisine/electromenager/lave-linge-et-seche-linge/cat_id_5493.cat
accessoire_buanderie,False,https://www.castorama.fr/accessoire-buanderie/cat_id_0002868.cat
table_a_repasser,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/buanderie/table-a-repasser/cat_id_0001115.cat
radiateur_soufflant_d_appoint,False,https://www.castorama.fr/radiateur-soufflant-dappoint/cat_id_0004456.cat
chauffage_au_sol_hydraulique,False,https://www.castorama.fr/chauffage-au-sol-hydraulique/cat_id_0004449.cat
thermostat_connecte,False,https://www.castorama.fr/thermostat-connecte/cat_id_0004439.cat
village_de_noel,False,https://www.castorama.fr/village-de-noel/cat_id_0002068.cat
panier_a_linge,False,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/panier-a-linge/cat_id_3337.cat
etendoir_a_linge,False,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/sechoir-a-linge/cat_id_3354.cat
boite_de_rangement,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/boite-de-rangement/cat_id_3016.cat
panier_de_rangement,False,https://www.castorama.fr/panier-de-rangement/cat_id_0003171.cat
fixation_etagere,False,https://www.castorama.fr/fixation-etagere/cat_id_0003254.cat
poubelle_de_salle_de_bains,False,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/poubelle-de-salle-de-bains/cat_id_3342.cat
housse_de_rangement,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/housse-de-rangement/cat_id_3008.cat
tringle,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/tringlerie-et-cintre/cat_id_3015.cat
cintre,False,https://www.castorama.fr/cintre/cat_id_0003234.cat
robinet_de_buanderie,False,https://www.castorama.fr/robinet-de-buanderie/cat_id_0002866.cat
meuble_buanderie,False,https://www.castorama.fr/meuble-buanderie/cat_id_0002860.cat
etagere_buanderie,False,https://www.castorama.fr/etagere-buanderie/cat_id_0002861.cat
armoire_buanderie,False,https://www.castorama.fr/armoire-buanderie/cat_id_0002869.cat
meuble_machine_a_laver,False,https://www.castorama.fr/meuble-machine-a-laver/cat_id_0002870.cat
meuble_chaussures,False,https://www.castorama.fr/rangement-dressing/meuble-de-rangement/meuble-chaussures/cat_id_0002119.cat
raccord_filtre_et_accessoire_pour_pompe,False,https://www.castorama.fr/raccord-filtre-et-accessoire-pour-pompe/cat_id_0004975.cat
equerre_etagere,False,https://www.castorama.fr/rangement-dressing/rangement-interieur/equerre/cat_id_664.cat
cremaillere_et_console_murale,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/tablette-et-support/cremaillere-et-console-murale/cat_id_3032.cat
taquet,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/tablette-et-support/taquet/cat_id_5078.cat
cheville,False,https://www.castorama.fr/quincaillerie/vis-boulon-cheville-clou/cheville/cat_id_2905.cat
boite_de_rangement_plastique,False,https://www.castorama.fr/boite-de-rangement-plastique/cat_id_0003875.cat
etendoir_a_linge_exterieur,False,https://www.castorama.fr/jardin-et-terrasse/abri-de-jardin-garage-carport-et-rangement/etendoir-a-linge/cat_id_1385.cat
etagere_cases,False,https://www.castorama.fr/rangement-dressing/meuble-de-rangement/etagere-cube/structure-pour-cube-de-rangement/cat_id_0001550.cat
paillasson_interieur,False,https://www.castorama.fr/paillasson-interieur/cat_id_0003085.cat
cremaillere_simple,False,https://www.castorama.fr/cremaillere-simple/cat_id_0003629.cat
cheville_universelle,False,https://www.castorama.fr/cheville-universelle/cat_id_0005013.cat
store_bateau_tamisant,False,https://www.castorama.fr/store-bateau-tamisant/cat_id_0003868.cat
store_enrouleur_tamisant,False,https://www.castorama.fr/store-enrouleur-tamisant/cat_id_0003866.cat
nettoyant_sol_multi_surfaces,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-du-sol/nettoyant-sol-multi-surfaces/cat_id_0002144.cat
nettoyage_et_entretien_du_carrelage,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/nettoyage-et-entretien-du-carrelage/cat_id_3209.cat
nettoyant_moquette_et_sol_vinyle_pvc,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/entretien-sol-pvc-vinyle-et-moquette/cat_id_3219.cat
eponge,False,https://www.castorama.fr/eponge/cat_id_0003498.cat
chiffon,False,https://www.castorama.fr/chiffon/cat_id_0003499.cat
balai_brosse_et_raclette,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat
serpillere,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/eponge-serpillere-et-accessoire-de-lavage/cat_id_2666.cat
seau_bassine_recipient_de_menage,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/seau-bassine-recipient-de-menage/cat_id_4132.cat
sac_poubelle,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/sac-poubelle/cat_id_4143.cat
entretien_de_la_cuisine,False,https://www.castorama.fr/cuisine/entretien-de-la-cuisine/cat_id_2987.cat
entretien_du_wc,False,https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/entretien-du-wc/cat_id_2787.cat
sapin_artificiel,False,https://www.castorama.fr/sapin-artificiel/cat_id_0002061.cat
boule_de_noel,False,https://www.castorama.fr/boule-de-noel/cat_id_0002067.cat
preparation_de_la_facade,False,https://www.castorama.fr/peinture/peinture-exterieure/peinture-exterieure-facade-et-crepi/preparation-de-la-facade/cat_id_3693.cat
peinture_mur_exterieur,False,https://www.castorama.fr/peinture/peinture-exterieure/peinture-exterieure-facade-et-crepi/peinture-facade-exterieure-tous-types-de-murs/cat_id_3718.cat
peinture_exterieure_pour_appui_de_fenetre,False,https://www.castorama.fr/peinture/peinture-exterieure/peinture-exterieure-facade-et-crepi/peinture-exterieure-appui-de-fenetre-et-soubassement/cat_id_3447.cat
crepi_pour_facade_exterieure,False,https://www.castorama.fr/peinture/peinture-exterieure/peinture-exterieure-facade-et-crepi/crepi-pour-facade-exterieure/cat_id_3837.cat
climatiseur_mobile,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/climatiseur-mobile/cat_id_411.cat
pompe_a_chaleur,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/climatiseur-reversible-pompe-a-chaleur/cat_id_2023.cat
ventilateur,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/ventilateur/cat_id_415.cat
accessoire_climatiseur_fixe,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat
purificateur_d_air,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/deshumidificateur-humidificateur-purificateur-d-air/purificateur-d-air/cat_id_3804.cat
poele_a_bois,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/poele-a-bois/cat_id_370.cat
poele_a_granules,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/poele-a-granules/cat_id_760.cat
foyer_insert_et_poele_a_encastrer,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/foyer-insert-et-poele-a-encastrer/cat_id_368.cat
bois_de_chauffage,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/bois-de-chauffage-granule-et-allume-feu/cat_id_388.cat
granules_de_bois,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/granules-de-bois/cat_id_0002115.cat
allume_feu,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/allume-feu/cat_id_0002116.cat
raccordement_pour_poele_a_bois_foyer_insert_et_poele_a_granules,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/raccordement-pour-poele-a-bois-foyer-insert-et-poele-a-granules/cat_id_393.cat
accessoires_poele_et_cheminee,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/cat_id_378.cat
recuperateur_de_chaleur,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/recuperation-de-chaleur/cat_id_803.cat
ramonage_et_nettoyage,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/ramonage-et-nettoyage/cat_id_1805.cat
radiateur_electrique_mobile,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/radiateur-electrique-mobile/cat_id_5361.cat
radiateur_bain_d_huile,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/radiateur-bain-d-huile/cat_id_3825.cat
poele_a_petrole,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/poele-a-petrole/cat_id_1812.cat
poele_a_gaz,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/poele-a-gaz/cat_id_1797.cat
convecteur_et_panneau_rayonnant_mobile,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/convecteur-et-panneau-rayonnant-mobile/cat_id_1866.cat
chauffage_d_atelier_et_chantier,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/chauffage-d-atelier-et-chantier/cat_id_114.cat
cheminee_electrique,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat
radiateur_eau_chaude,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/radiateur-chauffage-central/cat_id_325.cat
seche_serviettes_eau_chaude,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat
robinet_thermostatique_et_manuel_pour_radiateur_eau_chaude,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat
saturateur_et_tablette,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/saturateur-et-tablette/cat_id_1800.cat
raccordement_chaudiere,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/raccordement-chaudiere/cat_id_1076.cat
accessoire_pour_chaudiere_gaz,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/accessoire-pour-chaudiere-gaz/cat_id_345.cat
accessoire_pour_chaudiere_fioul,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/accessoire-pour-chaudiere-fioul/cat_id_349.cat
chaudiere,False,https://www.castorama.fr/chaudiere/cat_id_0005232.cat
radiateur_electrique,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-electrique/radiateur-electrique/cat_id_316.cat
radiateur_connecte,False,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat
seche_serviettes_electrique,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat
vmc_(ventilation_mecanique_controlee),False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/vmc-et-aerateur/vmc-ventilation-mecanique-controlee/cat_id_429.cat
aerateur_et_extracteur_d_air,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/vmc-et-aerateur/aerateur-et-extracteur-d-air/cat_id_426.cat
grille_d_aeration,False,https://www.castorama.fr/grille-d-aeration/cat_id_630.cat
bouche_d_extraction,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/vmc-et-aerateur/bouche-d-extraction-collectif/cat_id_1077.cat
gaine_vmc_et_de_ventilation,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/vmc-et-aerateur/gaine-vmc-et-de-ventilation/cat_id_0001262.cat
commande_vmc,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/vmc-et-aerateur/commande-vmc/cat_id_0001785.cat
accessoire_de_vmc,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/vmc-et-aerateur/accessoire-de-vmc/cat_id_0002000.cat
applique_de_salle_de_bains,False,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/luminaire-de-salle-de-bains/applique-de-salle-de-bain/cat_id_0002094.cat
seche_serviettes_soufflant,False,https://www.castorama.fr/seche-serviettes-soufflant/cat_id_0003364.cat
seche_serviettes_mixte,False,https://www.castorama.fr/seche-serviettes-mixte/cat_id_0003363.cat
accessoires_pour_seche_serviettes,False,https://www.castorama.fr/accessoires-pour-seche-serviettes/cat_id_0003365.cat
cabine_de_douche_pmr,False,https://www.castorama.fr/salle-de-bains-et-wc/accessibilite-et-securite-de-la-salle-de-bains/ensemble-de-douche-pmr/cat_id_0001530.cat
receveur_de_douche_a_carreler,False,https://www.castorama.fr/receveur-de-douche-a-carreler/cat_id_0002652.cat
paroi_de_douche_a_l_italienne,False,https://www.castorama.fr/paroi-de-douche-a-litalienne/cat_id_0003471.cat
wc_pmr,False,https://www.castorama.fr/wc-pmr/cat_id_0003487.cat
vasque_a_suspendre,False,https://www.castorama.fr/vasque-a-suspendre/cat_id_0003319.cat
barre_d_appui,False,https://www.castorama.fr/salle-de-bains-et-wc/accessibilite-et-securite-de-la-salle-de-bains/barre-dappui/cat_id_0001528.cat
siege_de_douche,False,https://www.castorama.fr/salle-de-bains-et-wc/accessibilite-et-securite-de-la-salle-de-bains/siege-de-douche/cat_id_0001529.cat
tapis_de_bain_et_caillebotis,False,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tapis-de-bain-et-caillebotis/cat_id_2042.cat
porte_serviettes,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/porte-serviettes-et-patere/cat_id_1502.cat
patere_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/patere-de-salle-de-bains/cat_id_0003245.cat
etagere_de_douche,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tablette-et-etagere-de-salle-de-bains/etagere-de-salle-de-bains/cat_id_0001671.cat
tablette_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tablette-et-etagere-de-salle-de-bains/tablette-de-salle-de-bains/cat_id_0001670.cat
boite_et_support_de_rangement_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/boite-et-support-de-rangement-de-salle-de-bains/cat_id_5208.cat
sechoir_a_linge,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/sechoir-a-linge/cat_id_3354.cat
distributeur_de_savon,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/distributeur-porte-savon-et-gobelet/cat_id_3324.cat
gobelet,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/gobelet/cat_id_0001403.cat
tabouret_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tabouret-de-salle-de-bains/cat_id_2040.cat
pese_personne,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/pese-personne/cat_id_0005942.cat
miroir_grossissant,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/miroir-de-salle-de-bains/miroir-grossissant/cat_id_0001978.cat
meuble_wc,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/armoire-et-etagere-wc/cat_id_3360.cat
repose_tete,False,https://www.castorama.frhttps://www.castorama.fr/repose-tete/cat_id_0003178.cat
raclette_de_douche,False,https://www.castorama.frhttps://www.castorama.fr/raclette-de-douche/cat_id_0003180.cat
pont_de_baignoire,False,https://www.castorama.frhttps://www.castorama.fr/pont-de-baignoire/cat_id_0003179.cat
brosse_et_fleur_de_douche,False,https://www.castorama.frhttps://www.castorama.fr/brosse-et-fleur-de-douche/cat_id_0003181.cat
pied_de_meuble_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/pied-de-meuble-de-salle-de-bains/cat_id_0003182.cat
ventilateur_sur_pied,False,https://www.castorama.fr/ventilateur-sur-pied/cat_id_0003045.cat
chaudiere_gaz,False,https://www.castorama.fr/chaudiere-gaz/cat_id_0005234.cat
radiateur_electrique_a_inertie,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-electrique/radiateur-electrique/radiateur-electrique-a-inertie/cat_id_0002003.cat
vmc_simple_flux_autoreglable,False,https://www.castorama.fr/vmc-simple-flux-autoreglable/cat_id_0003073.cat
seche_serviettes_soufflant_electrique,False,https://www.castorama.fr/seche-serviettes-soufflant-electrique/cat_id_0003366.cat
range_buches,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/range-buches/cat_id_0002101.cat
reservoir_a_granules,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/reservoir-a-granules/cat_id_0002102.cat
serviteur_de_cheminee,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/serviteur-de-cheminee/cat_id_0002103.cat
pare_feu_pour_poele_et_cheminee,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/pare-feu-pour-poele-et-cheminee/cat_id_0002104.cat
plaque_de_protection_pour_poele,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/plaque-de-protection-pour-poele/cat_id_0002105.cat
autre_accessoire_pour_poele_et_cheminee,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/serviteur-panier-vide-cendres-et-accessoire/autre-accessoire-pour-poele-et-cheminee/cat_id_0002106.cat
raccordement_poele_a_bois,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/raccordement-pour-poele-a-bois-foyer-insert-et-poele-a-granules/raccordement-poele-a-bois/cat_id_4241.cat
stere_de_bois,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/bois-de-chauffage/stere-de-bois/cat_id_0003504.cat
insert_de_cheminee,False,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-bois-et-bois-de-chauffage/foyer-insert-et-poele-a-encastrer/insert-de-cheminee/cat_id_0002035.cat
poele_a_granules_etanche,False,https://www.castorama.fr/poele-a-granules-etanche/cat_id_0004469.cat
poele_a_bois_en_acier,False,https://www.castorama.fr/poele-a-bois-en-acier/cat_id_0004466.cat
pompe_a_chaleur_air_air,False,https://www.castorama.fr/pompe-a-chaleur-airair/cat_id_0004494.cat
robinet_lavabo_et_vasque,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-lavabo-et-vasque/cat_id_3947.cat
robinet_de_baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-baignoire/cat_id_756.cat
robinet_de_douche,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-douche/cat_id_3425.cat
robinet_lave_mains,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-lave-mains/cat_id_5022.cat
robinet_de_bidet,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/robinet-de-bidet/cat_id_0001716.cat
accessoire_de_robinet,False,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/accessoire-robinet-salle-de-bains/cat_id_3402.cat
collection_cavally,False,https://www.castorama.frhttps://ng-app-cafr-internal-ngti-prod-staging.k8s.ap.digikfplc.com/ensemble-robinet-et-colonne-de-douche-cavally/cat_id_0003276.cat
collection_waterforms,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-waterforms/cat_id_0003277.cat
